"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"prediction[121,1]",7164.0894378706,90.5770441608242,17056.8917700613,0.445598891069917,63.3552459872454,588.877940396095,4406.35301883586,69078.6176788313,35462.022368359,1.00003704740984
"prediction[121,2]",62078.9933148522,958.49425239728,181079.55796617,38.2167853822821,1340.50226255335,7701.59334009949,38878.3823748407,524288.144657382,35691.0911453357,1.00012496697821
"prediction[121,3]",1593.40578136953,68.2515843610923,13373.4299659722,0.0609431438911954,4.90563780936553,42.8905989671257,329.418473416421,11169.3884068998,38393.7153549221,1.00003540651665
"prediction[121,4]",11262.2990059499,272.289883357984,49538.6869897639,0.592709584373621,47.8173015046021,424.389543545777,3372.52348586569,104328.960278577,33099.8458561629,0.99994327320108
"prediction[121,5]",2375.23933126114,58.9698820993248,11407.6931335908,0.504941991992276,25.768419868201,169.731448279982,952.445814721529,19006.4891081352,37422.7020065189,0.99998079246173
"prediction[121,6]",476.220646293349,20.6666485962238,3940.32031987212,0.0297748125807269,1.77218816155466,14.6230544394739,108.728181166068,3277.24198863849,36351.551085129,0.999987444991547
"prediction[121,7]",268.134767779855,17.2070338594107,3317.53218517237,2.54727000638931e-05,0.00860775747517413,0.189085706769891,3.95780047925999,981.930135343858,37172.1998310032,1.00000336367069
"prediction[121,8]",663.340859507071,19.5200856261051,3681.97431126809,0.0222536824870246,2.07581309269785,20.0609123754572,161.989974396437,5432.27380268779,35579.3550655649,0.999985613709022
"prediction[121,9]",619.972131112926,30.7419484889244,5726.29791899226,0.000611646459905062,0.132917231896469,2.21964103548023,32.4622668035366,3364.72577711136,34696.454416652,1.00003923625979
"prediction[121,10]",18164.4002180129,148.649095090584,28073.8072453826,17.5689287006492,915.858899467576,5111.18698355582,21813.4239137326,106651.988665104,35667.9449705298,1.00009426271098
"prediction[121,11]",136.853777842778,6.72749610742541,1247.55254654357,0.00310259003772374,0.286828316039071,2.7433516479595,22.642820123245,937.613309749132,34388.3060928625,0.999973031666892
"prediction[122,1]",7285.66630572408,90.8533228287435,17144.4163113569,0.403216083980016,61.2098745041314,586.984724134018,4512.05907609138,70141.1398309808,35609.3278939264,1.0000367589945
"prediction[122,2]",66266.1610464714,1019.77350374978,192380.612607074,34.2576827359715,1295.30367486776,7744.42135507941,40582.8738675056,567270.347326789,35588.948710825,1.0001198053108
"prediction[122,3]",1618.87968228034,71.1415517842435,13943.260981163,0.0511547442237505,4.39323403137702,39.6853201422462,314.118072603642,11224.6568881083,38413.3377191692,1.00003509446934
"prediction[122,4]",11414.048254007,275.061874156284,50085.8352442735,0.502928092326304,43.6178848070635,399.43411588206,3285.24237841296,107198.202049174,33156.5279005044,0.999944220552742
"prediction[122,5]",2330.63198083696,59.0958130893982,11433.6663442379,0.427003473359659,22.9887124752237,155.619534765419,895.836110186444,18681.8381163376,37433.255993099,0.999981370314543
"prediction[122,6]",468.993827372936,21.0960086335375,4023.44724504695,0.0240782157655445,1.52653960807391,13.0184139392672,99.7979062773649,3199.40124596398,36374.4163500179,0.999987534977728
"prediction[122,7]",276.347806782394,17.510620107625,3369.70462049414,2.08405017106007e-05,0.00756987880712952,0.172943487319571,3.76533975926922,1005.60864443329,37032.2939085324,1.00000523488793
"prediction[122,8]",659.206585602811,19.6213163772703,3699.39262303585,0.0185123824253725,1.84302343727615,18.4190738034318,152.96231806422,5395.09318639847,35547.1323736705,0.999987379957947
"prediction[122,9]",644.486517311276,31.7653031345915,5913.0387222127,0.000514812089371563,0.119856062394069,2.07708191115806,31.5234311371972,3472.89593363564,34650.9732931801,1.00004576276209
"prediction[122,10]",18097.9848539394,146.370400710077,27731.2438828306,16.0699412856236,887.693869585982,5076.93651557291,21997.9463806722,104295.057628505,35894.8528229426,1.00009221756387
"prediction[122,11]",137.727973702415,6.9282336915618,1285.34434512043,0.00257080658665018,0.253169326821746,2.4995624079994,21.2947599651224,932.880081894261,34418.6574570362,0.99997408613938
"prediction[123,1]",7399.57173067292,91.0011001917888,17209.4647770323,0.364881924553769,59.2288165649195,584.529643523357,4619.23942636193,70687.7124845342,35763.6175273574,1.00003671935783
"prediction[123,2]",70560.7010861837,1079.67854247762,203441.283392359,30.5563559106062,1252.78341721437,7791.99505283731,42224.8016889935,615151.413173503,35504.976798588,1.00011315438067
"prediction[123,3]",1645.40546806248,74.0745063259889,14521.3731249991,0.0429354169446745,3.93778788888676,36.7664588393844,299.381816239338,11296.2182303551,38430.6595446946,1.00003471167173
"prediction[123,4]",11559.1539246733,277.452034023426,50563.9051296681,0.427552445578276,39.6752926394525,376.152794708739,3203.58514537959,109666.638639255,33212.7923016374,0.99994514403973
"prediction[123,5]",2287.69504499982,59.1996327401382,11455.5392627541,0.360648728207443,20.4971378300922,142.712879803569,843.504995623372,18331.9522174477,37444.9324423343,0.999981947558005
"prediction[123,6]",462.29784014476,21.5335739371437,4108.19478849747,0.0194609388727189,1.31418328862138,11.5908961111559,91.7872602180446,3114.03936064252,36397.3548623379,0.999987594654303
"prediction[123,7]",284.531306081167,17.8017800507945,3419.33646980722,1.70365648565834e-05,0.00664906346533934,0.158304333917334,3.58030520097417,1030.27914778712,36894.0910408273,1.00000701363914
"prediction[123,8]",655.123285224789,19.7097632305411,3714.342083619,0.0154142212763798,1.63456157398385,16.8906702083514,144.564756637093,5360.06550085397,35514.1139146552,0.999989185634966
"prediction[123,9]",669.319358729802,32.7787423366699,6098.15888834744,0.000433387907201645,0.10812383259,1.94569159374836,30.5396588161473,3588.80371860476,34610.9004888766,1.000051995887
"prediction[123,10]",18014.8413572215,143.971406657165,27366.6423472011,14.704233937968,861.024762701389,5035.27276216588,22171.0156394735,101732.342756954,36131.8781635159,1.00009002734017
"prediction[123,11]",138.661009775603,7.12786891284624,1322.84743270362,0.0021203793776457,0.223652016428964,2.2792708659544,20.0533727624802,928.0842547118,34442.931619859,0.999975060139383
"prediction[124,1]",7505.61234594431,91.0253315251878,17252.6960339721,0.329667124744319,57.3022131691298,582.327930949855,4722.60820234098,71066.8122982923,35924.3900281265,1.00003695450348
"prediction[124,2]",74936.1195760188,1137.53211541995,214135.584385745,27.3079457026671,1213.58852410801,7831.24247194301,43981.8549670917,667559.974094031,35436.4617871946,1.0001052273532
"prediction[124,3]",1672.93154432195,77.0398900424317,15105.6164993944,0.0362319923106089,3.52873605948682,34.0136933849728,285.524042723079,11367.5025473547,38445.5077314458,1.00003425331588
"prediction[124,4]",11697.2611356717,279.482237219281,50976.0551323087,0.364561521475522,36.113765684876,354.607086980298,3123.55640909482,112148.552069401,33267.7956793595,0.999946028310637
"prediction[124,5]",2246.31994420096,59.2804886652917,11473.1111050778,0.304365763881508,18.3005346248968,130.906056888538,793.464261965422,18041.7046016533,37457.505210016,0.999982524439432
"prediction[124,6]",456.098169883823,21.9786146827946,4194.41281553145,0.0157796897427497,1.13204055865362,10.3199262338892,84.3214870574943,3022.51876870432,36420.1485410915,0.999987625058774
"prediction[124,7]",292.674048796946,18.080997073821,3466.60123260785,1.39870536409586e-05,0.0058465072906915,0.144546869900171,3.40355104685502,1053.33823103668,36758.9436435991,1.00000866045275
"prediction[124,8]",651.07542516196,19.7855827725271,3726.85771542673,0.0128454544509341,1.44981103234132,15.4757206682947,136.668379459122,5324.952754467,35480.3529682438,0.999991028225063
"prediction[124,9]",694.413314775978,33.7783641492355,6280.95999473775,0.000363486149033267,0.0975826931669186,1.82195763927321,29.6819130575686,3722.05393632263,34576.0062381781,1.00005781852648
"prediction[124,10]",17915.8170292692,141.468812924381,26982.6307163832,13.4364123030106,833.482551120967,4991.59139152246,22354.370520153,99313.9943691578,36378.6987622985,1.00008771009931
"prediction[124,11]",139.647538313388,7.32564487071785,1359.9090299686,0.00175177886356819,0.19754479404902,2.08182049347685,18.8376867792086,920.810194689061,34461.0092611177,0.999975950044657
"prediction[125,1]",7603.64348451367,90.9313818037121,17274.8623059977,0.297969912119804,55.3992721182175,580.800971093028,4828.490637496,71301.2194989949,36091.2236961101,1.00003748423491
"prediction[125,2]",79363.6879484298,1192.71836258933,224349.677008355,24.4748561358822,1172.62344221962,7865.8187381984,45771.7182430669,721238.017555962,35381.4059291465,1.00009628858919
"prediction[125,3]",1701.40188734976,80.0263907810798,15693.6901656564,0.0305335956863414,3.16069541527328,31.4479826248912,272.272749353622,11440.6839694217,38457.7336703149,1.00003371539896
"prediction[125,4]",11828.0680561295,281.174406295299,51325.5632839786,0.309790221970004,32.8261376783423,333.8477009636,3045.76784746655,115074.604733563,33320.8349268893,0.999946859242485
"prediction[125,5]",2206.40518703548,59.337634747898,11486.2041831282,0.256529685945219,16.3127242905195,120.035607814743,746.060811917721,17727.7616648228,37470.7686915068,0.999983101196039
"prediction[125,6]",450.362506075667,22.4303579418811,4281.94334663056,0.0127988425892038,0.974359320649679,9.18619979776825,77.5905813351607,2943.22485244027,36442.606005664,0.99998762712969
"prediction[125,7]",300.765050738463,18.3486824301539,3511.65912644294,1.1456220143563e-05,0.00515508139375342,0.132285997330385,3.23091063458047,1073.3697582175,36628.1460368965,1.00001013977785
"prediction[125,8]",647.048718843769,19.8489077000736,3736.96978402436,0.0106964729945665,1.28492534162089,14.1874929492007,129.285069763583,5298.91484326537,35445.895122996,0.999992904597635
"prediction[125,9]",719.706324621596,34.7594145336651,6460.56632692387,0.000303729362556959,0.0878840347522114,1.70732021940394,28.7894812046317,3859.9650443065,34545.8810489176,1.00006313428968
"prediction[125,10]",17801.7848485204,138.878536416249,26581.7103302764,12.2994860856751,807.840328851081,4953.12486149575,22532.8461244176,96844.5661801836,36634.948053991,1.00008528436611
"prediction[125,11]",140.682215056143,7.520809836848,1396.37788144777,0.00144725333835954,0.174492358415702,1.8995679305928,17.7263205083717,913.757882894266,34472.8116546824,0.999976752007598
"prediction[126,1]",7693.5680575766,90.7249759069321,17276.7991878631,0.269335453498398,53.5259586285371,578.867760530904,4935.8850805472,71562.0877478266,36263.7613233703,1.00003832107777
"prediction[126,2]",83813.3179640774,1244.71186062378,233989.113550524,21.898119407704,1132.27358137336,7915.04529425715,47701.9918253815,776858.933473202,35338.9505709078,1.00008662906931
"prediction[126,3]",1730.75615274509,83.0221109545212,16283.1762202785,0.0257933047241952,2.83602892398169,29.1222486090063,259.820744920875,11500.5331896262,38467.2112429026,1.00003309484381
"prediction[126,4]",11951.3223529903,282.550042676557,51615.7560856173,0.2628867136666,29.8299575641216,314.293331088927,2968.19756308561,117951.073466768,33371.3543400469,0.999947624662416
"prediction[126,5]",2167.85593678753,59.3743569433139,11494.6647404719,0.216222420721329,14.5450352522865,109.936214606892,702.540209327147,17382.8075692051,37479.585551813,0.999983678043782
"prediction[126,6]",445.060540305142,22.8879884560521,4370.62066571329,0.0103357332445579,0.838504164256308,8.17874527920429,71.3217942108007,2861.25788703651,36464.5600656892,0.999987601713738
"prediction[126,7]",308.793442981118,18.6051147436338,3554.64226967129,9.34395141828619e-06,0.00453386245144947,0.120922972524557,3.07146063950585,1095.38422292147,36502.8771073762,1.00001142210674
"prediction[126,8]",643.030068045769,19.8998499294449,3744.7044522605,0.0088980648244346,1.13929109755287,13.0258688649893,122.300267816167,5270.77319048844,35410.7798686263,0.999994811079569
"prediction[126,9]",745.132227615713,35.7154588510842,6636.00013640969,0.000255324955403005,0.0793472110058893,1.59592569767611,27.9678037889381,3986.03590424481,34522.3462777796,1.00006786951372
"prediction[126,10]",17673.6344842921,136.215670152109,26166.247568669,11.2299031066751,782.390740381916,4915.36556526846,22681.5911439969,94198.7943269808,36900.2024979134,1.0000827689035
"prediction[126,11]",141.759717021899,7.71262889733599,1432.10665200236,0.00120093891530377,0.154054570121873,1.73138581645489,16.6577151520805,906.574277112616,34478.3007391565,0.999977461922671
"E_deaths[1,1]",7.91461115302601e-14,3.09041722947923e-16,4.98713068430456e-14,1.88922638080148e-14,4.43156999565264e-14,6.72060907721704e-14,1.00670162615233e-13,2.08463788830589e-13,26041.5760679386,1.00007881637664
"E_deaths[1,2]",2.45140281176972e-14,1.39260621484745e-16,2.15586314874759e-14,3.88913981085001e-15,1.08008156324812e-14,1.81525275947164e-14,3.08899921617428e-14,8.31779731023612e-14,23965.4572725951,0.999975334551255
"E_deaths[1,3]",3.3615067846668e-14,1.65012882242268e-16,2.63420165287906e-14,6.21441214156903e-15,1.58801838996711e-14,2.63331535140349e-14,4.28483692310724e-14,1.04186782801028e-13,25483.6913071022,0.999979855992918
"E_deaths[1,4]",7.31813837517121e-14,2.95478697783436e-16,4.70540497981261e-14,1.83979706336523e-14,4.10840493313599e-14,6.1466819920346e-14,9.20937445056496e-14,1.95325150440452e-13,25359.5570080136,1.00008718598155
"E_deaths[1,5]",7.28294100110603e-14,2.96788021341269e-16,4.83215858759157e-14,1.80785086355376e-14,3.99649700544031e-14,6.06996197039551e-14,9.20800595291842e-14,1.96877235277371e-13,26508.7726998094,1.00000550171315
"E_deaths[1,6]",4.20564625887794e-14,2.08767773041316e-16,3.24283327545949e-14,8.29889209538733e-15,2.04287699127163e-14,3.31031974204677e-14,5.34387925086912e-14,1.28525116641254e-13,24128.0555698601,0.999933629066992
"E_deaths[1,7]",5.05426456258188e-14,2.31150797330188e-16,3.65218433731011e-14,9.6805496791866e-15,2.537699598837e-14,4.10358575046111e-14,6.4966585380267e-14,1.45390573343396e-13,24964.0237801457,1.00001565485652
"E_deaths[1,8]",5.25883589822172e-14,2.3455217196544e-16,3.66484692015187e-14,1.14349170005884e-14,2.74096005697049e-14,4.29731361743682e-14,6.71776880713739e-14,1.49343719254713e-13,24413.6525874802,1.00001055556539
"E_deaths[1,9]",9.46647369742139e-14,3.55313142366303e-16,5.72392930409292e-14,2.51612427827996e-14,5.46891779128275e-14,8.14708580248893e-14,1.19136542142467e-13,2.42973111690675e-13,25951.7099887904,1.00002805561017
"E_deaths[1,10]",3.35273355171188e-14,1.57525734169903e-16,2.66777030449434e-14,6.08610681229146e-15,1.56572059987398e-14,2.61079060288272e-14,4.27099756550987e-14,1.04120937138814e-13,28680.9705318278,0.999999127904594
